item,itemLabel
http://www.wikidata.org/entity/Q248616,Apollodorus of Seleucia
http://www.wikidata.org/entity/Q248624,Amelius
http://www.wikidata.org/entity/Q248733,Eusebius of Myndus
http://www.wikidata.org/entity/Q248793,Maximus of Ephesus
http://www.wikidata.org/entity/Q248840,Hierocles of Alexandria
http://www.wikidata.org/entity/Q248969,Sopater of Apamea
http://www.wikidata.org/entity/Q248975,Herillus
http://www.wikidata.org/entity/Q249984,Robin Gandy
http://www.wikidata.org/entity/Q250020,Arthur Prior
http://www.wikidata.org/entity/Q250089,Alessandro Piccolomini
http://www.wikidata.org/entity/Q250315,Anthony Kenny
http://www.wikidata.org/entity/Q250947,Truong Dinh
http://www.wikidata.org/entity/Q251259,Ibn Tufayl
http://www.wikidata.org/entity/Q251625,Ángel Gabilondo
http://www.wikidata.org/entity/Q253407,Donna Haraway
http://www.wikidata.org/entity/Q253484,Bacurius the Iberian
http://www.wikidata.org/entity/Q254016,Max More
http://www.wikidata.org/entity/Q254739,Fazlallah Astarabadi
http://www.wikidata.org/entity/Q255261,Anna Maria van Schurman
http://www.wikidata.org/entity/Q255275,Charmadas
http://www.wikidata.org/entity/Q255448,Porcia Catonis
http://www.wikidata.org/entity/Q255665,Mircea Florian
http://www.wikidata.org/entity/Q256246,Jeong Yak-yong
http://www.wikidata.org/entity/Q256506,Rabia of Basri
http://www.wikidata.org/entity/Q256541,Robert Grosseteste
http://www.wikidata.org/entity/Q257132,Oksana Zabuzhko
http://www.wikidata.org/entity/Q257351,Herrad of Landsberg
http://www.wikidata.org/entity/Q257953,Margaret Fuller
http://www.wikidata.org/entity/Q258358,Alva Noë
http://www.wikidata.org/entity/Q258369,Peter Damian
http://www.wikidata.org/entity/Q259437,Krzysztof Michalski
http://www.wikidata.org/entity/Q259507,bell hooks
http://www.wikidata.org/entity/Q259731,Teodor Oizerman
http://www.wikidata.org/entity/Q260309,Martin de Redin
http://www.wikidata.org/entity/Q260404,"Anne Conway, Viscountess Conway"
http://www.wikidata.org/entity/Q3308432,Mikael Nalbandian
http://www.wikidata.org/entity/Q3310954,Michel Terestchenko
http://www.wikidata.org/entity/Q3312283,John Finnis
http://www.wikidata.org/entity/Q3327480,Muhamed Filipović
http://www.wikidata.org/entity/Q3328844,George Trumbull Ladd
http://www.wikidata.org/entity/Q3333843,Metrodorus of Scepsis
http://www.wikidata.org/entity/Q3341227,Nicetas of Paphlagonia
http://www.wikidata.org/entity/Q3341307,Nietzsche and Philosophy
http://www.wikidata.org/entity/Q3350696,Oliva Sabuco
http://www.wikidata.org/entity/Q3351135,Olivier Lacombe
http://www.wikidata.org/entity/Q3413773,Apollonius of Chalcedon
http://www.wikidata.org/entity/Q3434429,Atheist's Wager
http://www.wikidata.org/entity/Q3487103,Boris Zala
http://www.wikidata.org/entity/Q3489572,Ladislav Hejdánek
http://www.wikidata.org/entity/Q3500104,Andres Luure
http://www.wikidata.org/entity/Q3501116,Stultitia
http://www.wikidata.org/entity/Q3545154,David Pearce
http://www.wikidata.org/entity/Q3556231,Eulogios Kourilas Lauriotis
http://www.wikidata.org/entity/Q3559116,Philippos Ioannou
http://www.wikidata.org/entity/Q3633666,Klaus Klostermaier
http://www.wikidata.org/entity/Q3635814,Momin Khan Momin
http://www.wikidata.org/entity/Q3636787,Battista Mondin
http://www.wikidata.org/entity/Q3651294,Shalva Nutsubidze
http://www.wikidata.org/entity/Q3658100,Q3658100
http://www.wikidata.org/entity/Q3697773,Critique et clinique
http://www.wikidata.org/entity/Q3724832,Empirisme et subjectivité
http://www.wikidata.org/entity/Q3743226,Sarkis Kasyan
http://www.wikidata.org/entity/Q3748842,Fortunato Pasqualino
http://www.wikidata.org/entity/Q3780759,Patro the Epicurean
http://www.wikidata.org/entity/Q3812438,Kafka. Pour une littérature mineure
http://www.wikidata.org/entity/Q3823881,Juan de Dios Izquierdo Collado
http://www.wikidata.org/entity/Q3825086,La volonté de savoir
http://www.wikidata.org/entity/Q3825797,Lambertus de Monte
http://www.wikidata.org/entity/Q3848476,Mario Costa
http://www.wikidata.org/entity/Q3850983,Jerzy Perzanowski
http://www.wikidata.org/entity/Q3917468,Volha Abramava
http://www.wikidata.org/entity/Q3918010,Adam Krupski
http://www.wikidata.org/entity/Q3920284,Siamion Vaĺfson
http://www.wikidata.org/entity/Q3965735,Superpositions
http://www.wikidata.org/entity/Q4007845,Valery Sagatovsky
http://www.wikidata.org/entity/Q4055363,Sergey Avanesov
http://www.wikidata.org/entity/Q4059000,Aisiqi
http://www.wikidata.org/entity/Q4059329,Säbetqazy Aqataj
http://www.wikidata.org/entity/Q4061710,Nikolay Alekseyev
http://www.wikidata.org/entity/Q4063333,Utyz Imyani
http://www.wikidata.org/entity/Q4068976,Sen Arevshatyan
http://www.wikidata.org/entity/Q4069325,Aristotle of Mytilene
http://www.wikidata.org/entity/Q4070524,Q4070524
http://www.wikidata.org/entity/Q4071029,Vasiliy Arshenevsky
http://www.wikidata.org/entity/Q4071245,Muhamed Asimov
http://www.wikidata.org/entity/Q4074492,Yauhen Babosau
http://www.wikidata.org/entity/Q4078726,Vladimir Barulin
http://www.wikidata.org/entity/Q4079297,Eduard Batalov
http://www.wikidata.org/entity/Q4090728,Aleksej Boldyrev
http://www.wikidata.org/entity/Q4093662,Yelena Borzova
http://www.wikidata.org/entity/Q4095389,Q4095389
http://www.wikidata.org/entity/Q4097136,Q4097136
http://www.wikidata.org/entity/Q4097946,Vladimir Budanov
http://www.wikidata.org/entity/Q4100176,Anatoly Butenko
http://www.wikidata.org/entity/Q4100780,Q4100780
http://www.wikidata.org/entity/Q4102910,Andrzej Walicki
http://www.wikidata.org/entity/Q4116938,Jalaladdin Davani
http://www.wikidata.org/entity/Q4122804,Q4122804
http://www.wikidata.org/entity/Q4125928,Q4125928
http://www.wikidata.org/entity/Q4129997,Boris Vysheslavtsev
http://www.wikidata.org/entity/Q4130222,Yury Vyazemsky
http://www.wikidata.org/entity/Q4131065,Q4131065
http://www.wikidata.org/entity/Q4133027,Chung-ying Cheng
http://www.wikidata.org/entity/Q4134314,Georgy Gatchev
http://www.wikidata.org/entity/Q4135021,Heliodorus of Alexandria
http://www.wikidata.org/entity/Q4135222,Alexander Gendin
http://www.wikidata.org/entity/Q4137669,Sergej Hessen
http://www.wikidata.org/entity/Q4141811,Q4141811
http://www.wikidata.org/entity/Q4149786,Q4149786
http://www.wikidata.org/entity/Q4152774,Heydar Huseynov
http://www.wikidata.org/entity/Q4162012,Dionysius of Cyrene
http://www.wikidata.org/entity/Q4163615,Q4163615
http://www.wikidata.org/entity/Q4170493,Q4170493
http://www.wikidata.org/entity/Q4171160,Sergey Durylin
http://www.wikidata.org/entity/Q4171796,Q4171796
http://www.wikidata.org/entity/Q4172577,Q4172577
http://www.wikidata.org/entity/Q4173530,Eufrásio de Pérgamo
http://www.wikidata.org/entity/Q4178477,Dmitry Zhdanov
http://www.wikidata.org/entity/Q4178791,Q4178791
http://www.wikidata.org/entity/Q4180366,Edwin Holt
http://www.wikidata.org/entity/Q4181639,Q4181639
http://www.wikidata.org/entity/Q4186658,Aleksandr Zapesotsky
http://www.wikidata.org/entity/Q4191720,Q4191720
http://www.wikidata.org/entity/Q4191868,David B. Zilberman
http://www.wikidata.org/entity/Q4194873,Dương Bạch Mai
http://www.wikidata.org/entity/Q4195049,Nicholas Zernov
http://www.wikidata.org/entity/Q4195712,Sergey Ivanenko
http://www.wikidata.org/entity/Q4196862,Galina Ivanchenko
http://www.wikidata.org/entity/Q4197869,Q4197869
http://www.wikidata.org/entity/Q4199711,Q4199711
http://www.wikidata.org/entity/Q4207106,Moisey Kagan
http://www.wikidata.org/entity/Q4212675,Vladimir Kantor
http://www.wikidata.org/entity/Q4213250,Alexandr Kapto
http://www.wikidata.org/entity/Q4216054,Ludovic Carrau
http://www.wikidata.org/entity/Q4216485,Ilya Kasavin
http://www.wikidata.org/entity/Q201477,Jean-Antoine-Nicolas de Caritat de Condorcet
http://www.wikidata.org/entity/Q201484,John Dee
http://www.wikidata.org/entity/Q202001,Archytas
http://www.wikidata.org/entity/Q202555,Gabriel Bonnot de Mably
http://www.wikidata.org/entity/Q203142,Ibn al-Farid
http://www.wikidata.org/entity/Q203445,Porphyry
http://www.wikidata.org/entity/Q203814,Lawrence Giustiniani
http://www.wikidata.org/entity/Q203911,Metrodorus of Stratonicea
http://www.wikidata.org/entity/Q204996,Bridget of Sweden
http://www.wikidata.org/entity/Q205162,Isaiah Berlin
http://www.wikidata.org/entity/Q205927,Robert Nozick
http://www.wikidata.org/entity/Q206119,Marcus Terentius Varro
http://www.wikidata.org/entity/Q206842,Maximus the Confessor
http://www.wikidata.org/entity/Q206972,Olympe de Gouges
http://www.wikidata.org/entity/Q207534,Alfred Tarski
http://www.wikidata.org/entity/Q207817,Amir Khosrow
http://www.wikidata.org/entity/Q208359,John Wallis
http://www.wikidata.org/entity/Q208448,Augustus De Morgan
http://www.wikidata.org/entity/Q208993,Nicholas Roerich
http://www.wikidata.org/entity/Q209102,Lactantius
http://www.wikidata.org/entity/Q209152,William Penn
http://www.wikidata.org/entity/Q210362,Joseph Nye
http://www.wikidata.org/entity/Q210573,Hippias
http://www.wikidata.org/entity/Q211379,Sayyid Qutb
http://www.wikidata.org/entity/Q211393,Yang Rongguo
http://www.wikidata.org/entity/Q211411,Chrysippus of Soli
http://www.wikidata.org/entity/Q211539,Peter Singer
http://www.wikidata.org/entity/Q212338,Philolaus
http://www.wikidata.org/entity/Q212639,Maurice Merleau-Ponty
http://www.wikidata.org/entity/Q212730,Steven Pinker
http://www.wikidata.org/entity/Q212963,Samuel Adams
http://www.wikidata.org/entity/Q213004,David Shepherd Nivison
http://www.wikidata.org/entity/Q213195,B. F. Skinner
http://www.wikidata.org/entity/Q213393,John Wesley
http://www.wikidata.org/entity/Q213565,Moses Hess
http://www.wikidata.org/entity/Q213585,Karl Christian Friedrich Krause
http://www.wikidata.org/entity/Q213607,Eberhard August Wilhelm von Zimmermann
http://www.wikidata.org/entity/Q213614,Cyrano de Bergerac
http://www.wikidata.org/entity/Q213681,Adolph Freiherr Knigge
http://www.wikidata.org/entity/Q213698,"Ernest II, Duke of Saxe-Gotha-Altenburg"
http://www.wikidata.org/entity/Q213909,Alfred Sohn-Rethel
http://www.wikidata.org/entity/Q213996,Raymond Klibansky
http://www.wikidata.org/entity/Q214004,Christian Garve
http://www.wikidata.org/entity/Q214015,Paul Edwards
http://www.wikidata.org/entity/Q214115,Lorenzo Valla
http://www.wikidata.org/entity/Q214119,Luciano Floridi
http://www.wikidata.org/entity/Q214121,Xenocrates
http://www.wikidata.org/entity/Q214167,Fritz Heinemann
http://www.wikidata.org/entity/Q214189,Emil Felden
http://www.wikidata.org/entity/Q214230,Thomas Christian Tychsen
http://www.wikidata.org/entity/Q214285,Joseph Zerboni di Sposetti
http://www.wikidata.org/entity/Q214306,Michael Georg Conrad
http://www.wikidata.org/entity/Q214375,Richard Hönigswald
http://www.wikidata.org/entity/Q214397,Otto Kirchheimer
http://www.wikidata.org/entity/Q214447,Gregory Baum
http://www.wikidata.org/entity/Q214566,Victor Mordechai Goldschmidt
http://www.wikidata.org/entity/Q214622,Nikos Kazantzakis
http://www.wikidata.org/entity/Q214744,Karl Heinrich Heydenreich
http://www.wikidata.org/entity/Q214750,Joseph Franz Molitor
http://www.wikidata.org/entity/Q214816,Pierre Bayle
http://www.wikidata.org/entity/Q214862,Constantin Brunner
http://www.wikidata.org/entity/Q214892,Robert S. Hartman
http://www.wikidata.org/entity/Q214943,Otto Caspari
http://www.wikidata.org/entity/Q214969,Willard Van Orman Quine
http://www.wikidata.org/entity/Q215022,Arthur Eddington
http://www.wikidata.org/entity/Q215031,Aron Gurwitsch
http://www.wikidata.org/entity/Q215035,Karl Daub
http://www.wikidata.org/entity/Q215046,Leo Kofler
http://www.wikidata.org/entity/Q215126,Wolfgang Stegmüller
http://www.wikidata.org/entity/Q215225,Leopold of Brunswick-Wolfenbüttel
http://www.wikidata.org/entity/Q215258,Richard Rorty
http://www.wikidata.org/entity/Q215263,Daniel Dennett
http://www.wikidata.org/entity/Q215282,Joachim Georg Darjes
http://www.wikidata.org/entity/Q215371,Johann Georg Heinrich Feder
http://www.wikidata.org/entity/Q215444,Erich Heller
http://www.wikidata.org/entity/Q215494,Stéphane Mosès
http://www.wikidata.org/entity/Q215508,Julius Rupp
http://www.wikidata.org/entity/Q215608,Wilhelm Traugott Krug
http://www.wikidata.org/entity/Q215623,Vilém Flusser
http://www.wikidata.org/entity/Q215732,Jonas Cohn
http://www.wikidata.org/entity/Q215779,Arthur Ruppin
http://www.wikidata.org/entity/Q215833,Abraham Joshua Heschel
http://www.wikidata.org/entity/Q215896,Alfred Schmidt
http://www.wikidata.org/entity/Q215916,Willi Apel
http://www.wikidata.org/entity/Q215927,Yeshayahu Leibowitz
http://www.wikidata.org/entity/Q215979,Johann Beckmann
http://www.wikidata.org/entity/Q215991,Jacob Klein
http://www.wikidata.org/entity/Q216036,Hugo Dingler
http://www.wikidata.org/entity/Q216072,Xunzi
http://www.wikidata.org/entity/Q216170,Nicholas Rescher
http://www.wikidata.org/entity/Q216409,Ludwig Marcuse
http://www.wikidata.org/entity/Q216576,Jakob Klatzkin
http://www.wikidata.org/entity/Q216692,Ludvig Holberg
http://www.wikidata.org/entity/Q216811,John Venn
http://www.wikidata.org/entity/Q217470,Alexander Radishchev
http://www.wikidata.org/entity/Q217495,Iris Murdoch
http://www.wikidata.org/entity/Q217574,Gusztáv Szontagh
http://www.wikidata.org/entity/Q217771,George Gurdjieff
http://www.wikidata.org/entity/Q218254,Dugald Stewart
http://www.wikidata.org/entity/Q218322,Joseph Butler
http://www.wikidata.org/entity/Q4532287,Mikhail Epstein
http://www.wikidata.org/entity/Q4533461,You Ruo
http://www.wikidata.org/entity/Q4533465,You Zuo
http://www.wikidata.org/entity/Q4536785,Q4536785
http://www.wikidata.org/entity/Q4537818,Yang Shi
http://www.wikidata.org/entity/Q4652935,ANCEP
http://www.wikidata.org/entity/Q4662603,Aaron of Alexandria
http://www.wikidata.org/entity/Q4676851,Passer à l'acte
http://www.wikidata.org/entity/Q4688112,Sung Jae-ki
http://www.wikidata.org/entity/Q4703205,Al-Sayyid al-Tanukhi
http://www.wikidata.org/entity/Q4770951,Antanas Maceina
http://www.wikidata.org/entity/Q4963278,Brian Cantwell Smith
http://www.wikidata.org/entity/Q4963514,Brian David Ellis
http://www.wikidata.org/entity/Q5120686,Cinema 1: The Movement Image
http://www.wikidata.org/entity/Q5279079,Diocles of Cnidus
http://www.wikidata.org/entity/Q5279171,Diogenes Allen
http://www.wikidata.org/entity/Q5279180,Diogenes of Seleucia
http://www.wikidata.org/entity/Q5557646,Ghulam Mustafa Khan
http://www.wikidata.org/entity/Q5607212,Gregory Wheeler
http://www.wikidata.org/entity/Q5657290,Haribhadra
http://www.wikidata.org/entity/Q5708416,Asociación Andaluza de Filosofía
http://www.wikidata.org/entity/Q5917264,Hovnan Mayravanetsi
http://www.wikidata.org/entity/Q5941372,José Luis González Quirós
http://www.wikidata.org/entity/Q5948161,Juan Carlos Aragón Becerra
http://www.wikidata.org/entity/Q6058928,Introduction to Kant's Anthropology
http://www.wikidata.org/entity/Q6061949,İoanna Kuçuradi
http://www.wikidata.org/entity/Q6067133,Thiodolf Rein
http://www.wikidata.org/entity/Q6409347,Kim Seong-kon
http://www.wikidata.org/entity/Q6689967,Q6689967
http://www.wikidata.org/entity/Q6835560,Michael of Ephesus
http://www.wikidata.org/entity/Q6852590,Liu Shipei
http://www.wikidata.org/entity/Q6878308,Q6878308
http://www.wikidata.org/entity/Q6943791,Moshe Schwartz
http://www.wikidata.org/entity/Q7086097,Oleg Matveychev
http://www.wikidata.org/entity/Q7181635,PhilPapers
http://www.wikidata.org/entity/Q7196972,Piotr Lenartowicz
http://www.wikidata.org/entity/Q7291800,Randolph Clarke
http://www.wikidata.org/entity/Q7318382,Review of Philosophy and Psychology
http://www.wikidata.org/entity/Q7375979,Ruben Khan-Azat
http://www.wikidata.org/entity/Q7386944,Růžena Grebeníčková
http://www.wikidata.org/entity/Q7499206,Shiv Narayan Agnihotri
http://www.wikidata.org/entity/Q7577656,Spinoza: Practical Philosophy
http://www.wikidata.org/entity/Q7729490,The Decadence of Industrial Democracies
http://www.wikidata.org/entity/Q7991586,What is Philosophy?
http://www.wikidata.org/entity/Q8061670,Yuriko Saito
http://www.wikidata.org/entity/Q9256467,Euzebiusz Czerkawski
http://www.wikidata.org/entity/Q9288095,Henryk Elzenberg
http://www.wikidata.org/entity/Q9341768,Stanisław Czajkowski
http://www.wikidata.org/entity/Q9342228,Stanislaw Kiczuk
http://www.wikidata.org/entity/Q9354062,Tadeusz Bartoś
http://www.wikidata.org/entity/Q9354249,Tadeusz Gadacz
http://www.wikidata.org/entity/Q9354770,Tadeusz Płużański
http://www.wikidata.org/entity/Q9356743,Q9356743
http://www.wikidata.org/entity/Q9388155,Zbigniew Mikołejko
http://www.wikidata.org/entity/Q9389721,Zdzisław Kuksewicz
http://www.wikidata.org/entity/Q10566989,Q10566989
http://www.wikidata.org/entity/Q10797504,good and evil
http://www.wikidata.org/entity/Q11067271,Zhang Shuping
http://www.wikidata.org/entity/Q11720504,Janusz Sytnik-Czetwertyński
http://www.wikidata.org/entity/Q11724832,Jerzy Kmita
http://www.wikidata.org/entity/Q11731792,Q11731792
http://www.wikidata.org/entity/Q11734536,Kamil Sipowicz
http://www.wikidata.org/entity/Q11738431,Kazimierz Wais
http://www.wikidata.org/entity/Q11881349,Martti Olavi Siirala
http://www.wikidata.org/entity/Q12083878,Q12083878
http://www.wikidata.org/entity/Q12102754,Andrej Dudrovich
http://www.wikidata.org/entity/Q12159141,Xu Yue
http://www.wikidata.org/entity/Q12165238,Fang Yizhi
http://www.wikidata.org/entity/Q12167546,Oleg Khoma
http://www.wikidata.org/entity/Q12280659,Ivaylo Znepolski
http://www.wikidata.org/entity/Q12306797,Cynthia M. Grund
http://www.wikidata.org/entity/Q12328627,Nicolai Christian Møhl
http://www.wikidata.org/entity/Q12526385,Abdulkadir Inan
http://www.wikidata.org/entity/Q12549140,Q12549140
http://www.wikidata.org/entity/Q12848157,Yusif İbn Məhəmmədcan Qarabaği
http://www.wikidata.org/entity/Q12876002,Dimitrios Koutsogiannopoulos
http://www.wikidata.org/entity/Q12881545,Nikos Nissiotis
http://www.wikidata.org/entity/Q13028347,Q13028347
http://www.wikidata.org/entity/Q13033161,Q13033161
http://www.wikidata.org/entity/Q15061293,Alexander N. Chumakov
http://www.wikidata.org/entity/Q15061491,Boris Aleksandrovič Čagin
http://www.wikidata.org/entity/Q15064072,Q15064072
http://www.wikidata.org/entity/Q15064115,Q15064115
http://www.wikidata.org/entity/Q15064338,Q15064338
http://www.wikidata.org/entity/Q15064410,Vladimir Belenky
http://www.wikidata.org/entity/Q15064710,Georg Brutyan
http://www.wikidata.org/entity/Q15065572,Q15065572
http://www.wikidata.org/entity/Q15068116,Aleksandr Kazin
http://www.wikidata.org/entity/Q15070632,Q15070632
http://www.wikidata.org/entity/Q15071352,Q15071352
http://www.wikidata.org/entity/Q15077302,Q15077302
http://www.wikidata.org/entity/Q15078686,Antiphon
http://www.wikidata.org/entity/Q15146406,Q15146406
http://www.wikidata.org/entity/Q15491805,Ülo Kaevats
http://www.wikidata.org/entity/Q15617491,Q15617491
